XYDATA, Curve 1
-0.0000000000e+00    0.0000000000e+00
2.9924947303e-03    1.0035500000e-02
5.9958258644e-03    2.0046500000e-02
8.9842127636e-03    3.0011600000e-02
1.1987685226e-02    4.0019400000e-02
1.4995867386e-02    5.0046700000e-02
1.7988091335e-02    6.0020700000e-02
2.0996393636e-02    7.0048400000e-02
2.3986194283e-02    8.0014400000e-02
2.6996398345e-02    9.0048400000e-02
2.9988776892e-02    1.0002300000e-01
3.2985776663e-02    1.1001300000e-01
3.5988215357e-02    1.2002100000e-01
3.8992822170e-02    1.3003600000e-01
4.1996467859e-02    1.4005200000e-01
4.4990208000e-02    1.5003100000e-01
4.7991324216e-02    1.6003100000e-01
5.0996497273e-02    1.7004900000e-01
5.3992327303e-02    1.8003900000e-01
5.6984439492e-02    1.9000800000e-01
5.9988986701e-02    2.0002700000e-01
6.2984801829e-02    2.1001300000e-01
6.5987758338e-02    2.2002000000e-01
6.8991772830e-02    2.3003300000e-01
7.1991659701e-02    2.4003300000e-01
7.4996262789e-02    2.5004800000e-01
7.7991694212e-02    2.6003300000e-01
8.0987110734e-02    2.7001700000e-01
8.3990745246e-02    2.8002900000e-01
8.6993247271e-02    2.9004200000e-01
8.9988119900e-02    3.0002100000e-01
9.2993564904e-02    3.1003900000e-01
9.5990203321e-02    3.2003100000e-01
9.8984412849e-02    3.3000800000e-01
1.0198677331e-01    3.4001600000e-01
1.0499569774e-01    3.5005000000e-01
1.0799214989e-01    3.6003400000e-01
1.1099336296e-01    3.7003800000e-01
1.1398223042e-01    3.8000500000e-01
1.1699227244e-01    3.9003400000e-01
1.1999215186e-01    4.0003400000e-01
1.2298846245e-01    4.1002600000e-01
1.2599441409e-01    4.2004200000e-01
1.2899339199e-01    4.3003800000e-01
1.3198950887e-01    4.4002900000e-01
1.3499136269e-01    4.5003100000e-01
1.3799469173e-01    4.6004300000e-01
1.4099279046e-01    4.7004000000e-01
1.4399164915e-01    4.8003200000e-01
1.4698329568e-01    4.9000500000e-01
1.4999870956e-01    5.0005600000e-01
1.5299546719e-01    5.1004500000e-01
1.5599258244e-01    5.2003500000e-01
1.5899027884e-01    5.3002800000e-01
1.6198606789e-01    5.4001400000e-01
1.6498579085e-01    5.5001700000e-01
1.6798673570e-01    5.6001600000e-01
1.7099960148e-01    5.7005900000e-01
1.7398132384e-01    5.8000200000e-01
1.7699737847e-01    5.9005100000e-01
1.7999126017e-01    6.0003100000e-01
1.8298751116e-01    6.1002200000e-01
1.8599727750e-01    6.2005100000e-01
1.8899023533e-01    6.3002800000e-01
1.9198319316e-01    6.4000800000e-01
1.9498899579e-01    6.5002300000e-01
1.9799907506e-01    6.6005700000e-01
2.0099875331e-01    6.7006000000e-01
2.0399925113e-01    6.8005800000e-01
2.0699042082e-01    6.9002800000e-01
2.0998792350e-01    7.0002400000e-01
2.1298432350e-01    7.1000800000e-01
2.1599262953e-01    7.2003500000e-01
2.1899160743e-01    7.3003200000e-01
2.2199949622e-01    7.4005800000e-01
2.2498890758e-01    7.5002300000e-01
2.2798246145e-01    7.6000200000e-01
2.3098938167e-01    7.7002500000e-01
2.3399014771e-01    7.8003100000e-01
2.3699992895e-01    7.9006000000e-01
2.3998787999e-01    8.0002000000e-01
2.4299536645e-01    8.1004800000e-01
2.4598200619e-01    8.2000000000e-01
2.4898700416e-01    8.3001700000e-01
2.5199672580e-01    8.4005300000e-01
2.5499734282e-01    8.5005100000e-01
2.5798341632e-01    8.6000500000e-01
2.6099982858e-01    8.7006300000e-01
2.6399526000e-01    8.8004400000e-01
2.6699838042e-01    8.9005500000e-01
2.6999908686e-01    9.0006100000e-01
2.7298930287e-01    9.1002400000e-01
2.7599152923e-01    9.2003200000e-01
2.7899914980e-01    9.3006100000e-01
2.8198528290e-01    9.4001100000e-01
2.8498661518e-01    9.5001500000e-01
2.8799760342e-01    9.6005200000e-01
2.9099851847e-01    9.7005500000e-01
2.9398429394e-01    9.8001100000e-01
2.9699108005e-01    9.9003000000e-01
2.9999104142e-01    1.0000300000e+00
3.0299592018e-01    1.0100500000e+00
3.0599758029e-01    1.0200500000e+00
3.0899658799e-01    1.0300500000e+00
3.1198465824e-01    1.0400100000e+00
3.1499913335e-01    1.0500600000e+00
3.1799718738e-01    1.0600500000e+00
3.2098641992e-01    1.0700200000e+00
3.2399576902e-01    1.0800500000e+00
3.2699286938e-01    1.0900400000e+00
3.2998323441e-01    1.1000100000e+00
3.3298742771e-01    1.1100200000e+00
3.3598360419e-01    1.1200100000e+00
3.3899417520e-01    1.1300400000e+00
3.4199321270e-01    1.1400400000e+00
3.4498846531e-01    1.1500200000e+00
3.4798249602e-01    1.1600000000e+00
3.5099536180e-01    1.1700400000e+00
3.5398975015e-01    1.1800300000e+00
3.5698288679e-01    1.1900000000e+00
3.5999479890e-01    1.2000400000e+00
3.6298826337e-01    1.2100200000e+00
3.6599954963e-01    1.2200600000e+00
3.6899256706e-01    1.2300300000e+00
3.7198606133e-01    1.2400200000e+00
3.7499642372e-01    1.2500500000e+00
3.7798848748e-01    1.2600200000e+00
3.8098418713e-01    1.2700100000e+00
3.8398945332e-01    1.2800200000e+00
3.8699844480e-01    1.2900500000e+00
3.8999760151e-01    1.3000600000e+00
3.9299660921e-01    1.3100500000e+00
3.9598676562e-01    1.3200200000e+00
3.9898926020e-01    1.3300300000e+00
4.0198314190e-01    1.3400000000e+00
4.0499025583e-01    1.3500300000e+00
4.0799599886e-01    1.3600500000e+00
4.1098359227e-01    1.3700000000e+00
4.1398978233e-01    1.3800300000e+00
4.1699221730e-01    1.3900300000e+00
4.1999807954e-01    1.4000500000e+00
4.2298546433e-01    1.4100100000e+00
4.2598593235e-01    1.4200100000e+00
4.2899084091e-01    1.4300300000e+00
4.3199521303e-01    1.4400400000e+00
4.3499493599e-01    1.4500400000e+00
