XYDATA, Curve 2
8.9947143570e-03    0.0000000000e+00
1.1998024769e-02    5.5475916713e-02
1.4999690466e-02    7.4021600187e-02
1.7998496071e-02    0.0000000000e+00
2.0995488390e-02    4.7505823895e-03
2.3994712159e-02    3.2474827766e-01
2.6994246989e-02    2.0421966910e-01
2.9995732009e-02    4.9396759272e-01
3.2992582768e-02    6.2394768000e-01
3.5999219865e-02    6.8237739801e-01
3.8996931165e-02    8.6836212873e-01
4.1999924928e-02    1.2197611332e+00
4.4999744743e-02    1.1454719305e+00
4.7997821122e-02    1.3216404915e+00
5.0999693573e-02    1.6096949577e+00
5.3997214884e-02    1.7419111729e+00
5.6999672204e-02    1.7986125946e+00
5.9993281960e-02    1.9957381487e+00
6.2997013330e-02    2.3129224777e+00
6.5998218954e-02    2.2428603172e+00
6.8999715149e-02    2.4727604389e+00
7.1998007596e-02    2.7236158848e+00
7.4997231364e-02    2.8770692348e+00
7.7996686101e-02    2.8735702038e+00
8.0992691219e-02    3.1345725060e+00
8.3999976516e-02    3.4188890457e+00
8.6999483407e-02    3.3808455467e+00
8.9998178184e-02    3.5975685120e+00
9.2998094857e-02    3.8199961185e+00
9.5995083451e-02    3.9954588413e+00
9.8997779191e-02    3.9758367538e+00
1.0199720412e-01    4.3010168076e+00
1.0499805957e-01    4.5133500099e+00
1.0799493641e-01    4.5021986961e+00
1.1099553108e-01    4.6922359467e+00
1.1399718374e-01    4.9530858994e+00
1.1699482054e-01    5.1288523674e+00
1.1999597400e-01    5.0873136520e+00
1.2299402803e-01    5.4273757935e+00
1.2599261105e-01    5.5918278694e+00
1.2899345160e-01    5.6483688354e+00
1.3199785352e-01    5.8069458008e+00
1.3499379158e-01    6.0962610245e+00
1.3799658418e-01    6.2145309448e+00
1.4099583030e-01    6.2004756927e+00
1.4399611950e-01    6.5597319603e+00
1.4699241519e-01    6.7124700546e+00
1.4999721944e-01    6.7884497643e+00
1.5299755335e-01    6.8930120468e+00
1.5599396825e-01    7.2318034172e+00
1.5899311006e-01    7.3118700981e+00
1.6199785471e-01    7.3554205894e+00
1.6499617696e-01    7.6724686623e+00
1.6799630225e-01    7.8223733902e+00
1.7099605501e-01    7.8997592926e+00
1.7399477959e-01    8.0095214844e+00
1.7699268460e-01    8.3837099075e+00
1.7999947071e-01    8.4086217880e+00
1.8299303949e-01    8.4893541336e+00
1.8599906564e-01    8.7632350922e+00
1.8899933994e-01    8.9650373459e+00
1.9199924171e-01    9.0182180405e+00
1.9499570131e-01    9.1409473419e+00
1.9799569249e-01    9.4967432022e+00
2.0099805295e-01    9.5066661835e+00
2.0399683714e-01    9.6338376999e+00
2.0699451864e-01    9.8758535385e+00
2.0999868214e-01    1.0109025955e+01
2.1299527586e-01    1.0104817390e+01
2.1599783003e-01    1.0275358200e+01
2.1899405122e-01    1.0609583855e+01
2.2199922800e-01    1.0643017769e+01
2.2499904037e-01    1.0760683060e+01
2.2799673676e-01    1.0977802277e+01
2.3099593818e-01    1.1241307259e+01
2.3399803042e-01    1.1209703445e+01
2.3699328303e-01    1.1430674553e+01
2.3999935389e-01    1.1708996773e+01
2.4299846590e-01    1.1773676872e+01
2.4599693716e-01    1.1864043236e+01
2.4899908900e-01    1.2111927986e+01
2.5199916959e-01    1.2372090340e+01
2.5499439240e-01    1.2324566841e+01
2.5799706578e-01    1.2561082840e+01
2.6099750400e-01    1.2806783676e+01
2.6399645209e-01    1.2922118187e+01
2.6699849963e-01    1.2972359657e+01
2.6999750733e-01    1.3252775192e+01
2.7299308777e-01    1.3470138550e+01
2.7599850297e-01    1.3449068069e+01
2.7899709344e-01    1.3690011024e+01
2.8199627995e-01    1.3929232597e+01
2.8499725461e-01    1.4057402611e+01
2.8799769282e-01    1.4068701744e+01
2.9099383950e-01    1.4394033432e+01
2.9399764538e-01    1.4577178001e+01
2.9699957371e-01    1.4599166870e+01
2.9999661446e-01    1.4795591354e+01
3.0299532413e-01    1.5052018166e+01
3.0599746108e-01    1.5175418854e+01
3.0899319053e-01    1.5193894386e+01
3.1199595332e-01    1.5534059525e+01
3.1499415636e-01    1.5681803703e+01
3.1799966097e-01    1.5737837791e+01
3.2099288702e-01    1.5894181252e+01
3.2399877906e-01    1.6201091766e+01
3.2699912786e-01    1.6289682388e+01
3.2999467850e-01    1.6326034546e+01
