XYDATA, Curve 1
0.0000000000e+00    0.0000000000e+00
8.1742746261e-06    0.0000000000e+00
3.2904368709e-05    0.0000000000e+00
7.4190611485e-05    0.0000000000e+00
1.3161747484e-04    0.0000000000e+00
2.0591188513e-04    0.0000000000e+00
2.9676244594e-04    0.0000000000e+00
4.0416914271e-04    0.0000000000e+00
5.2730063908e-04    0.0000000000e+00
6.6771550337e-04    0.0000000000e+00
8.2468654728e-04    0.0000000000e+00
9.9821365438e-04    1.0844923236e-04
1.1870497838e-03    4.8367001000e-04
1.3935851166e-03    8.8736985344e-04
1.6166765708e-03    1.2952814577e-03
1.8547653453e-03    1.7006320413e-03
2.1108649671e-03    2.1148980595e-03
2.3835208267e-03    2.5529065169e-03
2.6727328077e-03    3.0175631400e-03
2.9765260406e-03    3.5058602225e-03
3.2987461891e-03    4.0165232494e-03
3.6375224590e-03    4.5190905221e-03
3.9928546175e-03    4.9965409562e-03
4.3623526581e-03    5.4431124590e-03
4.7506932169e-03    5.8523281477e-03
5.1555898972e-03    6.2398179434e-03
5.5743404664e-03    6.6154510714e-03
6.0122455470e-03    6.9871321321e-03
6.4667062834e-03    7.3553128168e-03
6.9377236068e-03    7.7142342925e-03
7.4221789837e-03    8.0374265090e-03
7.9262042418e-03    8.3177071065e-03
8.4467856213e-03    8.5704959929e-03
8.9839231223e-03    8.7976614013e-03
9.5340833068e-03    9.0312929824e-03
1.0104228742e-02    9.3004256487e-03
1.0690931231e-02    9.6250064671e-03
1.1294188909e-02    1.0035161860e-02
1.1910052970e-02    1.0524495505e-02
1.2546319515e-02    1.1083965190e-02
1.3199142180e-02    1.1710694060e-02
1.3864259236e-02    1.2439426035e-02
1.4550089836e-02    1.3264302164e-02
1.5252476558e-02    1.4225329272e-02
1.5971418470e-02    1.5367357992e-02
1.6702240333e-02    1.6713796183e-02
1.7454192042e-02    1.8450096250e-02
1.8222698942e-02    2.1155668423e-02
1.9007762894e-02    2.4081878364e-02
1.9804287702e-02    2.6862641796e-02
2.0622359589e-02    2.9484737664e-02
2.1456988528e-02    3.1907364726e-02
2.2302767262e-02    3.4240327775e-02
2.3170402274e-02    3.6536198109e-02
2.4054594338e-02    3.8806024939e-02
2.4955341592e-02    4.1000787169e-02
2.5866825134e-02    4.2926460505e-02
2.6800582185e-02    4.4471051544e-02
2.7750894427e-02    4.5683082193e-02
2.8717763722e-02    4.6637371182e-02
2.9694952071e-02    4.7502066940e-02
3.0694827437e-02    4.8628874123e-02
3.1711261719e-02    5.0131365657e-02
3.2737702131e-02    5.2129179239e-02
3.3787142485e-02    5.4651014507e-02
3.4853138030e-02    5.7556901127e-02
3.5935692489e-02    6.0749374330e-02
3.7027839571e-02    6.4208708704e-02
3.8143400103e-02    6.8218365312e-02
3.9275515825e-02    7.2863131762e-02
4.0424190462e-02    7.7661737800e-02
4.1582040489e-02    8.2276679575e-02
4.2763724923e-02    8.6479164660e-02
4.3961960822e-02    9.0204074979e-02
4.5176755637e-02    9.3256615102e-02
4.6400308609e-02    9.5662139356e-02
4.7648113221e-02    9.8276875913e-02
4.8912473023e-02    1.0046143830e-01
5.0185278058e-02    1.0233511776e-01
5.1482643932e-02    1.0481198877e-01
5.2796568722e-02    1.0815381259e-01
5.4127048701e-02    1.1156450212e-01
5.5465560406e-02    1.1553341150e-01
5.6829046458e-02    1.2025952339e-01
5.8209087700e-02    1.2573733926e-01
5.9605687857e-02    1.3208104670e-01
6.1009906232e-02    1.3881480694e-01
6.2439512461e-02    1.4566095173e-01
6.3885673881e-02    1.5220457315e-01
6.5339148045e-02    1.5817968547e-01
6.6818319261e-02    1.6342583299e-01
6.8314045668e-02    1.6801597178e-01
6.9826327264e-02    1.7225500941e-01
7.1345500648e-02    1.7613184452e-01
7.2890795767e-02    1.7956416309e-01
7.4452646077e-02    1.8338568509e-01
7.6031051576e-02    1.8708144128e-01
7.7615924180e-02    1.9095465541e-01
7.9227343202e-02    1.9681145251e-01
8.0855309963e-02    2.0111241937e-01
8.2499831915e-02    2.0691375434e-01
8.4150418639e-02    2.1465682983e-01
8.5827954113e-02    2.2289048135e-01
8.7522037327e-02    2.3004649580e-01
8.9221872389e-02    2.3657646775e-01
9.0948976576e-02    2.4064376950e-01
9.2692628503e-02    2.4671781063e-01
9.4452835619e-02    2.5279381871e-01
9.6218377352e-02    2.6055443287e-01
9.8011597991e-02    2.6537555456e-01
9.9821366370e-02    2.6965421438e-01
1.0164769739e-01    2.7399608493e-01
1.0347894579e-01    2.7844849229e-01
1.0533828288e-01    2.8417533636e-01
1.0721417516e-01    2.9009410739e-01
1.0909467191e-01    2.9565808177e-01
1.1100357771e-01    2.9911720753e-01
1.1292903870e-01    3.1010553241e-01
1.1487105489e-01    3.1670826674e-01
1.1681725830e-01    3.2743093371e-01
1.1879228055e-01    3.3385109901e-01
1.2078385800e-01    3.4244459867e-01
1.2279199064e-01    3.4946814179e-01
1.2480390072e-01    3.5470005870e-01
1.2684504688e-01    3.6306253076e-01
1.2890274823e-01    3.6704403162e-01
1.3097700477e-01    3.7288951874e-01
1.3305461407e-01    3.7499937415e-01
1.3516187668e-01    3.7966147065e-01
1.3728569448e-01    3.8915380836e-01
1.3941255212e-01    3.9886498451e-01
1.4156939089e-01    4.0347832441e-01
1.4374276996e-01    4.0314289927e-01
1.4593271911e-01    4.0819019079e-01
1.4812527597e-01    4.1674968600e-01
1.5034823120e-01    4.3000650406e-01
1.5258774161e-01    4.4095328450e-01
1.5484379232e-01    4.4924551249e-01
1.5710206330e-01    4.5606961846e-01
1.5939113498e-01    4.6525561810e-01
1.6169676185e-01    4.7287338972e-01
1.6400429606e-01    4.8237171769e-01
1.6634292901e-01    4.6730807424e-01
1.6869811714e-01    4.7582677007e-01
1.7106986046e-01    4.8515096307e-01
1.7344309390e-01    4.9848699570e-01
1.7584784329e-01    5.0814050436e-01
1.7826916277e-01    5.1291680336e-01
1.8070702255e-01    5.2125430107e-01
1.8314595520e-01    5.3317058086e-01
1.8561683595e-01    5.0925135612e-01
1.8810425699e-01    4.4576695561e-01
1.9059245288e-01    4.8586636782e-01
1.9311289489e-01    5.2019315958e-01
1.9564989209e-01    5.4847985506e-01
1.9820342958e-01    5.5214959383e-01
2.0075732470e-01    5.4614096880e-01
2.0334388316e-01    5.4849696159e-01
2.0594699681e-01    5.6565284729e-01
2.0856668055e-01    5.7683312893e-01
2.1118627489e-01    6.0495907068e-01
2.1383894980e-01    6.0300880671e-01
2.1650819480e-01    5.8260929585e-01
2.1919398010e-01    5.8031052351e-01
2.2187928855e-01    5.6781160831e-01
2.2459807992e-01    5.7847398520e-01
2.2733344138e-01    6.0502487421e-01
2.3006799817e-01    6.2488746643e-01
2.3283635080e-01    6.4924520254e-01
2.3562127352e-01    6.8419212103e-01
2.3842275143e-01    6.7890805006e-01
2.4122300744e-01    6.8850874901e-01
2.4405750632e-01    7.0048141479e-01
2.4690854549e-01    7.1304607391e-01
2.4977613986e-01    7.2040706873e-01
2.5264209509e-01    6.9558548927e-01
2.5554269552e-01    7.0959687233e-01
2.5845986605e-01    6.8327617645e-01
2.6137509942e-01    6.7632675171e-01
2.6432526112e-01    6.8064248562e-01
2.6729199290e-01    7.0762187243e-01
2.7027526498e-01    7.2698616982e-01
2.7325618267e-01    7.6241451502e-01
2.7627247572e-01    7.9476273060e-01
2.7930530906e-01    8.1933659315e-01
2.8235471249e-01    8.1494665146e-01
2.8540134430e-01    8.2075649500e-01
2.8848376870e-01    8.1522035599e-01
2.9158273339e-01    7.9782682657e-01
2.9469823837e-01    8.2097274065e-01
2.9781058431e-01    8.2878816128e-01
3.0095911026e-01    8.4190827608e-01
3.0412420630e-01    8.6001384258e-01
3.0728578568e-01    8.6315059662e-01
3.1048387289e-01    8.7927323580e-01
3.1369853020e-01    9.1029334068e-01
3.1692972779e-01    9.4532883167e-01
3.2015702128e-01    9.8088818789e-01
3.2342123985e-01    1.0119923353e+00
3.2670199871e-01    1.0078932047e+00
3.2999932766e-01    9.9959433079e-01
3.3328416944e-01    1.0056706667e+00
3.3658978343e-01    1.0002049208e+00
3.3989536762e-01    1.0130712986e+00
3.4318020940e-01    1.0290073156e+00
3.4648582339e-01    1.0317550898e+00
3.4979140759e-01    1.0508177280e+00
3.5309702158e-01    1.0569639206e+00
3.5638186336e-01    1.0633264780e+00
3.5968744755e-01    1.0666922331e+00
3.6299306154e-01    1.0032755136e+00
3.6629867554e-01    9.9640470743e-01
3.6958348751e-01    1.0653721094e+00
3.7288910151e-01    1.0296829939e+00
3.7619471550e-01    1.0367285013e+00
3.7947952747e-01    1.0751687288e+00
3.8278514147e-01    1.0794533491e+00
3.8609075546e-01    1.1047402620e+00
3.8939636946e-01    1.1124696732e+00
3.9268118143e-01    1.1148591042e+00
3.9598679543e-01    1.1518468857e+00
3.9929240942e-01    1.1358308792e+00
4.0259802341e-01    1.1164195538e+00
4.0588283539e-01    1.1052047014e+00
4.0918844938e-01    1.0760576725e+00
4.1249406338e-01    1.0968248844e+00
4.1579967737e-01    1.1506286860e+00
4.1908448935e-01    1.1838347912e+00
4.2239010334e-01    1.2500691414e+00
4.2569571733e-01    1.2935632467e+00
4.2898052931e-01    1.2766510248e+00
4.3228614330e-01    1.2856802940e+00
4.3559175730e-01    1.3061376810e+00
4.3889737129e-01    1.3046647310e+00
4.4218218327e-01    1.3439415693e+00
4.4548779726e-01    1.3549948931e+00
4.4879341125e-01    1.3263276815e+00
4.5209899545e-01    1.3296506405e+00
4.5538383722e-01    1.3110734224e+00
4.5868945122e-01    1.3055539131e+00
4.6199503541e-01    1.3565934896e+00
4.6527987719e-01    1.4075341225e+00
4.6858549118e-01    1.4420914650e+00
4.7189107537e-01    1.4985263348e+00
4.7519668937e-01    1.4991155863e+00
4.7848153114e-01    1.4909278154e+00
4.8178711534e-01    1.5184279680e+00
4.8509272933e-01    1.5268703699e+00
4.8839834332e-01    1.5267244577e+00
4.9168315530e-01    1.5535522699e+00
4.9498876929e-01    1.5471616983e+00
4.9829438329e-01    1.5284709930e+00
5.0157922506e-01    1.5384112597e+00
5.0488483906e-01    1.5258332491e+00
5.0819045305e-01    1.5696514845e+00
5.1149606705e-01    1.6314986944e+00
